pu,borough,part,lon,lat
197,Queens,0,-73.84013,40.68115
197,Queens,0,-73.84419,40.68947
197,Queens,0,-73.84501,40.68924
197,Queens,0,-73.84948,40.6982
197,Queens,0,-73.84502,40.69936
197,Queens,0,-73.83696,40.70421
198,Queens,0,-73.90966,40.71779
198,Queens,0,-73.90639,40.71736
198,Queens,0,-73.90538,40.71288
198,Queens,0,-73.88508,40.71216
198,Queens,0,-73.88006,40.71265
198,Queens,0,-73.87761,40.70717
198,Queens,0,-73.88912,40.7056
198,Queens,0,-73.895,40.69971
198,Queens,0,-73.89485,40.69859
198,Queens,0,-73.89578,40.69851
198,Queens,0,-73.89558,40.69713
198,Queens,0,-73.89838,40.69614
198,Queens,0,-73.90123,40.69144
198,Queens,0,-73.9058,40.69413
198,Queens,0,-73.90426,40.6957
198,Queens,0,-73.91181,40.69994
198,Queens,0,-73.91068,40.70105
198,Queens,0,-73.9129,40.70236
198,Queens,0,-73.91181,40.70343
198,Queens,0,-73.92189,40.7094
198,Queens,0,-73.92075,40.71053
198,Queens,0,-73.92223,40.71285
198,Queens,0,-73.92404,40.71401
198,Queens,0,-73.91078,40.71319
198,Queens,0,-73.91016,40.71382
198,Queens,0,-73.91283,40.71536
198,Queens,0,-73.90966,40.71779
199,Bronx,0,-73.88885,40.79871
199,Bronx,0,-73.88665,40.79804
199,Bronx,0,-73.88376,40.79571
199,Bronx,0,-73.87837,40.79452
199,Bronx,0,-73.87288,40.79145
199,Bronx,0,-73.87121,40.79004
199,Bronx,0,-73.87081,40.7879
199,Bronx,0,-73.87309,40.78585
199,Bronx,0,-73.87831,40.78536
199,Bronx,0,-73.88905,40.78737
199,Bronx,0,-73.8903,40.78988
199,Bronx,0,-73.89213,40.79032
199,Bronx,0,-73.89282,40.79282
199,Bronx,0,-73.89179,40.79678
199,Bronx,0,-73.8908,40.79802
199,Bronx,0,-73.88835,40.79814
199,Bronx,0,-73.88885,40.79871
200,Bronx,0,-73.89641,40.9045
200,Bronx,0,-73.89716,40.89937
200,Bronx,0,-73.89643,40.89366
200,Bronx,0,-73.89788,40.89028
200,Bronx,0,-73.9009,40.88891
200,Bronx,0,-73.90286,40.88916
200,Bronx,0,-73.90414,40.88708
200,Bronx,0,-73.90739,40.88782
200,Bronx,0,-73.90901,40.8895
200,Bronx,0,-73.90976,40.88925
200,Bronx,0,-73.91173,40.88822
200,Bronx,0,-73.91489,40.88462
200,Bronx,0,-73.91876,40.88557
200,Bronx,0,-73.9187,40.88689
200,Bronx,0,-73.92059,40.88718
200,Bronx,0,-73.91501,40.90308
200,Bronx,0,-73.91265,40.90807
200,Bronx,0,-73.91165,40.91342
200,Bronx,0,-73.91033,40.91553
200,Bronx,0,-73.89663,40.91142
200,Bronx,0,-73.89641,40.9045
201,Queens,0,-73.81913,40.58804
201,Queens,0,-73.81788,40.58745
201,Queens,0,-73.81545,40.58337
201,Queens,0,-73.81751,40.58279
201,Queens,0,-73.81731,40.58233
201,Queens,0,-73.83387,40.57765
201,Queens,0,-73.86255,40.56681
201,Queens,0,-73.86663,40.57306
201,Queens,0,-73.86361,40.57382
201,Queens,0,-73.86397,40.57503
201,Queens,0,-73.86288,40.57606
201,Queens,0,-73.85044,40.58213
201,Queens,0,-73.84521,40.58158
201,Queens,0,-73.8393,40.58186
201,Queens,0,-73.83855,40.58279
201,Queens,0,-73.83584,40.58288
201,Queens,0,-73.82852,40.58485
201,Queens,0,-73.82804,40.58605
201,Queens,0,-73.8248,40.58715
201,Queens,0,-73.82294,40.58749
201,Queens,0,-73.82146,40.58677
201,Queens,0,-73.81913,40.58804
202,Manhattan,0,-73.94036,40.7705
202,Manhattan,0,-73.95254,40.7571
202,Manhattan,0,-73.96158,40.74941
202,Manhattan,0,-73.95902,40.7536
202,Manhattan,0,-73.94472,40.76979
202,Manhattan,0,-73.94213,40.77203
202,Manhattan,0,-73.94008,40.77293
202,Manhattan,0,-73.94036,40.7705
203,Queens,0,-73.72754,40.67393
203,Queens,0,-73.72826,40.66807
203,Queens,0,-73.72781,40.66322
203,Queens,0,-73.72833,40.66304
203,Queens,0,-73.72593,40.65773
203,Queens,0,-73.72523,40.652
203,Queens,0,-73.73051,40.65031
203,Queens,0,-73.73514,40.64973
203,Queens,0,-73.74144,40.64689
203,Queens,0,-73.74205,40.64147
203,Queens,0,-73.74142,40.6405
203,Queens,0,-73.74227,40.64012
203,Queens,0,-73.73947,40.63571
203,Queens,0,-73.73996,40.63514
203,Queens,0,-73.74247,40.63512
203,Queens,0,-73.74096,40.6373
203,Queens,0,-73.74189,40.63812
203,Queens,0,-73.74397,40.63788
203,Queens,0,-73.74373,40.63902
203,Queens,0,-73.7448,40.63708
203,Queens,0,-73.7465,40.63651
203,Queens,0,-73.74659,40.63711
203,Queens,0,-73.74516,40.63811
203,Queens,0,-73.74704,40.63693
203,Queens,0,-73.74631,40.64139
203,Queens,0,-73.74878,40.64512
203,Queens,0,-73.74945,40.64493
203,Queens,0,-73.75428,40.64789
203,Queens,0,-73.75488,40.64768
203,Queens,0,-73.7546,40.6472
203,Queens,0,-73.75522,40.64744
203,Queens,0,-73.75411,40.6487
203,Queens,0,-73.76406,40.65436
203,Queens,0,-73.76319,40.6559
203,Queens,0,-73.76184,40.65654
203,Queens,0,-73.76166,40.65824
203,Queens,0,-73.75681,40.65709
203,Queens,0,-73.74867,40.65268
203,Queens,0,-73.74333,40.65254
203,Queens,0,-73.74329,40.65613
203,Queens,0,-73.74487,40.65614
203,Queens,0,-73.74506,40.65741
203,Queens,0,-73.74853,40.65758
203,Queens,0,-73.74733,40.65912
203,Queens,0,-73.74679,40.65891
203,Queens,0,-73.74685,40.6608
203,Queens,0,-73.74282,40.66531
203,Queens,0,-73.73955,40.66526
203,Queens,0,-73.73891,40.66595
203,Queens,0,-73.73856,40.6664
203,Queens,0,-73.74118,40.6664
203,Queens,0,-73.72852,40.68121
203,Queens,0,-73.72718,40.6836
203,Queens,0,-73.72586,40.68324
203,Queens,0,-73.72563,40.67959
203,Queens,0,-73.72754,40.67393
205,Queens,0,-73.76637,40.70256
205,Queens,0,-73.76126,40.7036
205,Queens,0,-73.76096,40.70291
205,Queens,0,-73.75205,40.70523
205,Queens,0,-73.74931,40.69914
205,Queens,0,-73.75019,40.69891
205,Queens,0,-73.74863,40.69544
205,Queens,0,-73.74524,40.69637
205,Queens,0,-73.74359,40.69622
205,Queens,0,-73.74468,40.69341
205,Queens,0,-73.75009,40.68592
205,Queens,0,-73.75576,40.67589
205,Queens,0,-73.75692,40.67653
205,Queens,0,-73.76249,40.67419
205,Queens,0,-73.76368,40.67475
205,Queens,0,-73.7638,40.67377
205,Queens,0,-73.7747,40.68049
205,Queens,0,-73.7722,40.68161
205,Queens,0,-73.77329,40.68345
205,Queens,0,-73.77418,40.68324
205,Queens,0,-73.777,40.68628
205,Queens,0,-73.77967,40.68538
205,Queens,0,-73.78149,40.6887
205,Queens,0,-73.78234,40.68841
205,Queens,0,-73.78327,40.68999
205,Queens,0,-73.78078,40.69103
205,Queens,0,-73.77977,40.68928
205,Queens,0,-73.77789,40.68992
205,Queens,0,-73.78024,40.69297
205,Queens,0,-73.77784,40.69432
205,Queens,0,-73.77396,40.69981
205,Queens,0,-73.77231,40.70057
205,Queens,0,-73.77559,40.70533
205,Queens,0,-73.7749,40.70707
205,Queens,0,-73.76845,40.70964
205,Queens,0,-73.76637,40.70256
207,Queens,0,-73.90138,40.75964
207,Queens,0,-73.90357,40.76578
207,Queens,0,-73.90218,40.76732
207,Queens,0,-73.8935,40.76595
207,Queens,0,-73.89454,40.76536
207,Queens,0,-73.89866,40.75992
207,Queens,0,-73.90138,40.75964
208,Bronx,0,-73.82611,40.84534
208,Bronx,0,-73.8254,40.83566
208,Bronx,0,-73.82601,40.83402
208,Bronx,0,-73.82516,40.83461
208,Bronx,0,-73.82463,40.83386
208,Bronx,0,-73.81553,40.83598
208,Bronx,0,-73.81606,40.83577
208,Bronx,0,-73.81557,40.83553
208,Bronx,0,-73.81608,40.83536
208,Bronx,0,-73.81601,40.83398
208,Bronx,0,-73.81476,40.83082
208,Bronx,0,-73.8139,40.83091
208,Bronx,0,-73.81451,40.83061
208,Bronx,0,-73.81386,40.83056
208,Bronx,0,-73.8143,40.83035
208,Bronx,0,-73.81275,40.82825
208,Bronx,0,-73.80993,40.82818
208,Bronx,0,-73.8126,40.82784
208,Bronx,0,-73.81385,40.8268
208,Bronx,0,-73.81372,40.82627
208,Bronx,0,-73.81292,40.82635
208,Bronx,0,-73.81399,40.82607
208,Bronx,0,-73.81342,40.82593
208,Bronx,0,-73.8138,40.8253
208,Bronx,0,-73.81211,40.82555
208,Bronx,0,-73.81328,40.82516
208,Bronx,0,-73.81389,40.82409
208,Bronx,0,-73.80767,40.8259
208,Bronx,0,-73.80595,40.82288
208,Bronx,0,-73.80573,40.82018
208,Bronx,0,-73.80452,40.81893
208,Bronx,0,-73.80337,40.81825
208,Bronx,0,-73.80205,40.81855
208,Bronx,0,-73.79759,40.81651
208,Bronx,0,-73.79738,40.81576
208,Bronx,0,-73.79903,40.81554
208,Bronx,0,-73.80175,40.81287
208,Bronx,0,-73.8014,40.81236
208,Bronx,0,-73.80176,40.81286
208,Bronx,0,-73.80361,40.81252
208,Bronx,0,-73.80436,40.81361
208,Bronx,0,-73.80351,40.81294
208,Bronx,0,-73.80322,40.81336
208,Bronx,0,-73.80346,40.8134
208,Bronx,0,-73.80453,40.81425
208,Bronx,0,-73.80322,40.81337
208,Bronx,0,-73.80352,40.81395
208,Bronx,0,-73.80515,40.81567
208,Bronx,0,-73.80658,40.81659
208,Bronx,0,-73.80508,40.8152
208,Bronx,0,-73.80455,40.81463
208,Bronx,0,-73.80466,40.81454
208,Bronx,0,-73.80705,40.81653
208,Bronx,0,-73.80532,40.81478
208,Bronx,0,-73.80505,40.81289
208,Bronx,0,-73.80224,40.8102
208,Bronx,0,-73.80101,40.81071
208,Bronx,0,-73.80147,40.81014
208,Bronx,0,-73.79854,40.80959
208,Bronx,0,-73.79229,40.80685
208,Bronx,0,-73.79086,40.80734
208,Bronx,0,-73.79028,40.80482
208,Bronx,0,-73.79225,40.804
208,Bronx,0,-73.79339,40.8042
208,Bronx,0,-73.79578,40.80616
208,Bronx,0,-73.79792,40.80669
208,Bronx,0,-73.80186,40.80897
208,Bronx,0,-73.80393,40.80853
208,Bronx,0,-73.80992,40.81293
208,Bronx,0,-73.81389,40.81359
208,Bronx,0,-73.8145,40.81291
208,Bronx,0,-73.81448,40.81352
208,Bronx,0,-73.8162,40.81385
208,Bronx,0,-73.82056,40.81302
208,Bronx,0,-73.82024,40.81243
208,Bronx,0,-73.82107,40.8122
208,Bronx,0,-73.82032,40.81244
208,Bronx,0,-73.82113,40.81245
208,Bronx,0,-73.82059,40.81302
208,Bronx,0,-73.82406,40.81217
208,Bronx,0,-73.82506,40.81183
208,Bronx,0,-73.82481,40.81144
208,Bronx,0,-73.82524,40.81176
208,Bronx,0,-73.82488,40.81127
208,Bronx,0,-73.82565,40.81159
208,Bronx,0,-73.82536,40.81103
208,Bronx,0,-73.82567,40.81158
208,Bronx,0,-73.82554,40.81102
208,Bronx,0,-73.82581,40.81153
208,Bronx,0,-73.83018,40.81083
208,Bronx,0,-73.83217,40.8085
208,Bronx,0,-73.83162,40.80494
208,Bronx,0,-73.83744,40.8062
208,Bronx,0,-73.84043,40.81254
208,Bronx,0,-73.83963,40.81401
208,Bronx,0,-73.83974,40.81641
208,Bronx,0,-73.83696,40.81634
208,Bronx,0,-73.83614,40.8192
208,Bronx,0,-73.83662,40.82711
208,Bronx,0,-73.83709,40.82897
208,Bronx,0,-73.84228,40.82865
208,Bronx,0,-73.84233,40.82907
208,Bronx,0,-73.84189,40.83071
208,Bronx,0,-73.83885,40.83369
208,Bronx,0,-73.83957,40.84055
208,Bronx,0,-73.83771,40.84041
208,Bronx,0,-73.83689,40.84337
208,Bronx,0,-73.83043,40.84386
208,Bronx,0,-73.82611,40.84534
209,Manhattan,0,-74.005,40.71201
209,Manhattan,0,-73.99919,40.70795
209,Manhattan,0,-74.00119,40.70686
209,Manhattan,0,-74.00141,40.70618
209,Manhattan,0,-74.00058,40.70543
209,Manhattan,0,-74.00144,40.70487
209,Manhattan,0,-74.00506,40.70879
209,Manhattan,0,-74.00906,40.71089
209,Manhattan,0,-74.005,40.71201
210,Brooklyn,0,-73.92957,40.59682
210,Brooklyn,0,-73.91806,40.58644
210,Brooklyn,0,-73.92091,40.58559
210,Brooklyn,0,-73.9252,40.58581
210,Brooklyn,0,-73.92721,40.58772
210,Brooklyn,0,-73.92768,40.58736
210,Brooklyn,0,-73.92736,40.58802
210,Brooklyn,0,-73.92792,40.58755
210,Brooklyn,0,-73.92808,40.5877
210,Brooklyn,0,-73.9274,40.58821
210,Brooklyn,0,-73.9279,40.58795
210,Brooklyn,0,-73.92802,40.58807
210,Brooklyn,0,-73.92395,40.59114
210,Brooklyn,0,-73.92863,40.58857
210,Brooklyn,0,-73.92844,40.58903
210,Brooklyn,0,-73.92913,40.58888
210,Brooklyn,0,-73.92876,40.58915
210,Brooklyn,0,-73.92977,40.58929
210,Brooklyn,0,-73.93003,40.58943
210,Brooklyn,0,-73.93058,40.58989
210,Brooklyn,0,-73.9301,40.58961
210,Brooklyn,0,-73.93073,40.59109
210,Brooklyn,0,-73.92971,40.59312
210,Brooklyn,0,-73.93002,40.59409
210,Brooklyn,0,-73.93008,40.5936
210,Brooklyn,0,-73.93043,40.5944
210,Brooklyn,0,-73.93176,40.59428
210,Brooklyn,0,-73.93078,40.5945
210,Brooklyn,0,-73.9326,40.59493
210,Brooklyn,0,-73.9314,40.5918
210,Brooklyn,0,-73.93101,40.59193
210,Brooklyn,0,-73.93156,40.59129
210,Brooklyn,0,-73.93121,40.58953
210,Brooklyn,0,-73.93069,40.58882
210,Brooklyn,0,-73.93009,40.58899
210,Brooklyn,0,-73.9304,40.58847
210,Brooklyn,0,-73.92973,40.58861
210,Brooklyn,0,-73.93039,40.58844
210,Brooklyn,0,-73.92972,40.58756
210,Brooklyn,0,-73.93135,40.58733
210,Brooklyn,0,-73.93125,40.58685
210,Brooklyn,0,-73.92857,40.58706
210,Brooklyn,0,-73.92816,40.58586
210,Brooklyn,0,-73.92752,40.5864
210,Brooklyn,0,-73.92553,40.58498
210,Brooklyn,0,-73.93445,40.58665
210,Brooklyn,0,-73.94866,40.58489
210,Brooklyn,0,-73.95388,40.58572
210,Brooklyn,0,-73.96026,40.58503
210,Brooklyn,0,-73.96035,40.58731
210,Brooklyn,0,-73.95619,40.58776
210,Brooklyn,0,-73.957,40.592
210,Brooklyn,0,-73.95608,40.5921
210,Brooklyn,0,-73.95693,40.59661
210,Brooklyn,0,-73.94248,40.5982
210,Brooklyn,0,-73.94289,40.60032
210,Brooklyn,0,-73.93447,40.60123
210,Brooklyn,0,-73.93503,40.60173
210,Brooklyn,0,-73.93355,40.60269
210,Brooklyn,0,-73.92813,40.59778
210,Brooklyn,0,-73.92957,40.59682
211,Manhattan,0,-73.99677,40.72543
211,Manhattan,0,-74.00188,40.7194
211,Manhattan,0,-74.00539,40.72204
211,Manhattan,0,-74.00373,40.72625
211,Manhattan,0,-74.00215,40.72804
211,Manhattan,0,-73.99677,40.72543
212,Bronx,0,-73.88422,40.823
212,Bronx,0,-73.88461,40.82528
212,Bronx,0,-73.88378,40.82827
212,Bronx,0,-73.8773,40.82874
212,Bronx,0,-73.86085,40.83361
212,Bronx,0,-73.85739,40.8323
212,Bronx,0,-73.85615,40.82677
212,Bronx,0,-73.88422,40.823
213,Bronx,0,-73.8429,40.82857
213,Bronx,0,-73.84002,40.82219
213,Bronx,0,-73.84,40.81993
213,Bronx,0,-73.84199,40.81877
213,Bronx,0,-73.84617,40.81068
213,Bronx,0,-73.8472,40.81058
213,Bronx,0,-73.84821,40.81246
213,Bronx,0,-73.85114,40.8144
213,Bronx,0,-73.85291,40.8145
213,Bronx,0,-73.85261,40.81396
213,Bronx,0,-73.85337,40.81359
213,Bronx,0,-73.85538,40.81429
213,Bronx,0,-73.85347,40.81348
213,Bronx,0,-73.8512,40.81355
213,Bronx,0,-73.84903,40.81212
213,Bronx,0,-73.84997,40.80858
213,Bronx,0,-73.84876,40.80834
213,Bronx,0,-73.84952,40.80806
213,Bronx,0,-73.84842,40.80737
213,Bronx,0,-73.84838,40.80636
213,Bronx,0,-73.84749,40.80545
213,Bronx,0,-73.84865,40.8047
213,Bronx,0,-73.84998,40.80506
213,Bronx,0,-73.8502,40.80451
213,Bronx,0,-73.85661,40.8048
213,Bronx,0,-73.85867,40.80683
213,Bronx,0,-73.85895,40.81027
213,Bronx,0,-73.86013,40.80961
213,Bronx,0,-73.85936,40.80899
213,Bronx,0,-73.85939,40.80817
213,Bronx,0,-73.86065,40.80964
213,Bronx,0,-73.86766,40.81058
213,Bronx,0,-73.87078,40.81449
213,Bronx,0,-73.87806,40.81618
213,Bronx,0,-73.88245,40.81927
213,Bronx,0,-73.8844,40.82297
213,Bronx,0,-73.85636,40.82675
213,Bronx,0,-73.85514,40.82244
213,Bronx,0,-73.8429,40.82408
213,Bronx,0,-73.84391,40.82841
213,Bronx,0,-73.8429,40.82857
215,Queens,0,-73.78034,40.70541
215,Queens,0,-73.77396,40.69981
215,Queens,0,-73.77784,40.69432
215,Queens,0,-73.78024,40.69297
215,Queens,0,-73.77789,40.68992
215,Queens,0,-73.77977,40.68928
215,Queens,0,-73.78078,40.69103
215,Queens,0,-73.79391,40.6863
215,Queens,0,-73.79561,40.68866
215,Queens,0,-73.79995,40.68683
215,Queens,0,-73.79898,40.68486
215,Queens,0,-73.80577,40.68293
215,Queens,0,-73.81063,40.69195
215,Queens,0,-73.8089,40.69256
215,Queens,0,-73.80642,40.69087
215,Queens,0,-73.79786,40.69799
215,Queens,0,-73.79261,40.70043
215,Queens,0,-73.79187,40.70137
215,Queens,0,-73.79239,40.70217
215,Queens,0,-73.78257,40.70542
215,Queens,0,-73.78034,40.70541
216,Queens,0,-73.81063,40.69195
216,Queens,0,-73.80143,40.67367
216,Queens,0,-73.80118,40.6691
216,Queens,0,-73.80203,40.66525
216,Queens,0,-73.80845,40.66446
216,Queens,0,-73.81177,40.66293
216,Queens,0,-73.81497,40.66247
216,Queens,0,-73.82687,40.6637
216,Queens,0,-73.83271,40.66541
216,Queens,0,-73.84013,40.68115
216,Queens,0,-73.83697,40.68199
216,Queens,0,-73.83808,40.68424
216,Queens,0,-73.82753,40.68724
216,Queens,0,-73.82851,40.68924
216,Queens,0,-73.82599,40.68995
216,Queens,0,-73.82501,40.68795
216,Queens,0,-73.81063,40.69195
217,Brooklyn,0,-73.9579,40.70843
217,Brooklyn,0,-73.95191,40.70636
217,Brooklyn,0,-73.94705,40.70366
217,Brooklyn,0,-73.95129,40.70092
217,Brooklyn,0,-73.95381,40.70318
217,Brooklyn,0,-73.95746,40.70082
217,Brooklyn,0,-73.95702,40.69897
217,Brooklyn,0,-73.96284,40.69804
217,Brooklyn,0,-73.96218,40.70022
217,Brooklyn,0,-73.96721,40.70426
217,Brooklyn,0,-73.96839,40.70683
217,Brooklyn,0,-73.96328,40.70773
217,Brooklyn,0,-73.95846,40.70725
217,Brooklyn,0,-73.9579,40.70843
218,Queens,0,-73.7747,40.68049
218,Queens,0,-73.7638,40.67377
218,Queens,0,-73.76368,40.67475
218,Queens,0,-73.76249,40.67419
218,Queens,0,-73.76031,40.67511
218,Queens,0,-73.75857,40.67264
218,Queens,0,-73.75636,40.67243
218,Queens,0,-73.75644,40.66967
218,Queens,0,-73.75763,40.66645
218,Queens,0,-73.77342,40.66803
218,Queens,0,-73.78941,40.66684
218,Queens,0,-73.78809,40.67301
218,Queens,0,-73.78574,40.67239
218,Queens,0,-73.78376,40.67532
218,Queens,0,-73.77723,40.67965
218,Queens,0,-73.7747,40.68049
219,Queens,0,-73.76182,40.66688
219,Queens,0,-73.73856,40.6664
219,Queens,0,-73.73955,40.66526
219,Queens,0,-73.74282,40.66531
219,Queens,0,-73.74405,40.66366
219,Queens,0,-73.74451,40.66382
219,Queens,0,-73.74685,40.6608
219,Queens,0,-73.74679,40.65891
219,Queens,0,-73.74733,40.65912
219,Queens,0,-73.74853,40.65758
219,Queens,0,-73.74506,40.65741
219,Queens,0,-73.74487,40.65614
219,Queens,0,-73.74329,40.65613
219,Queens,0,-73.74333,40.65254
219,Queens,0,-73.74867,40.65268
219,Queens,0,-73.75681,40.65709
219,Queens,0,-73.76166,40.65824
219,Queens,0,-73.76184,40.65654
219,Queens,0,-73.76319,40.6559
219,Queens,0,-73.76406,40.65436
219,Queens,0,-73.77419,40.65986
219,Queens,0,-73.78322,40.66317
219,Queens,0,-73.80203,40.66525
219,Queens,0,-73.80156,40.66675
219,Queens,0,-73.78941,40.66684
219,Queens,0,-73.77342,40.66803
219,Queens,0,-73.76182,40.66688
220,Bronx,0,-73.89788,40.89028
220,Bronx,0,-73.89973,40.88651
220,Bronx,0,-73.89662,40.88596
220,Bronx,0,-73.90369,40.8785
220,Bronx,0,-73.90608,40.87324
220,Bronx,0,-73.90746,40.87355
220,Bronx,0,-73.90682,40.87662
220,Bronx,0,-73.91033,40.87904
220,Bronx,0,-73.91149,40.87902
220,Bronx,0,-73.91579,40.87572
220,Bronx,0,-73.91776,40.87566
220,Bronx,0,-73.91978,40.87642
220,Bronx,0,-73.92274,40.87891
220,Bronx,0,-73.9249,40.87889
220,Bronx,0,-73.92059,40.88718
220,Bronx,0,-73.9187,40.88689
220,Bronx,0,-73.91876,40.88557
220,Bronx,0,-73.91489,40.88462
220,Bronx,0,-73.91173,40.88822
220,Bronx,0,-73.90901,40.8895
220,Bronx,0,-73.90739,40.88782
220,Bronx,0,-73.90414,40.88708
220,Bronx,0,-73.90286,40.88916
220,Bronx,0,-73.9009,40.88891
220,Bronx,0,-73.89835,40.89044
220,Bronx,0,-73.89788,40.89028
222,Brooklyn,0,-73.88221,40.65452
222,Brooklyn,0,-73.8761,40.64621
222,Brooklyn,0,-73.87458,40.64561
222,Brooklyn,0,-73.87842,40.63891
222,Brooklyn,0,-73.88048,40.64098
222,Brooklyn,0,-73.88074,40.64157
222,Brooklyn,0,-73.88007,40.642
222,Brooklyn,0,-73.88139,40.64235
222,Brooklyn,0,-73.88342,40.64452
222,Brooklyn,0,-73.88558,40.64404
222,Brooklyn,0,-73.88743,40.64594
222,Brooklyn,0,-73.88764,40.6478
222,Brooklyn,0,-73.89125,40.65003
222,Brooklyn,0,-73.89001,40.65115
222,Brooklyn,0,-73.88221,40.65452
223,Queens,0,-73.90986,40.79095
223,Queens,0,-73.90033,40.78901
223,Queens,0,-73.89593,40.78565
223,Queens,0,-73.89875,40.78278
223,Queens,0,-73.90115,40.78271
223,Queens,0,-73.90218,40.78178
223,Queens,0,-73.90258,40.78029
223,Queens,0,-73.90129,40.78186
223,Queens,0,-73.89865,40.782
223,Queens,0,-73.89438,40.78424
223,Queens,0,-73.89606,40.78316
223,Queens,0,-73.89477,40.78225
223,Queens,0,-73.89542,40.78172
223,Queens,0,-73.89536,40.78166
223,Queens,0,-73.8946,40.78225
223,Queens,0,-73.89535,40.78165
223,Queens,0,-73.89528,40.78154
223,Queens,0,-73.89416,40.78247
223,Queens,0,-73.89306,40.78185
223,Queens,0,-73.89231,40.78247
223,Queens,0,-73.89275,40.78297
223,Queens,0,-73.89165,40.78219
223,Queens,0,-73.89301,40.7818
223,Queens,0,-73.89165,40.78084
223,Queens,0,-73.89254,40.77955
223,Queens,0,-73.89167,40.77949
223,Queens,0,-73.8912,40.77856
223,Queens,0,-73.89251,40.77739
223,Queens,0,-73.89142,40.77634
223,Queens,0,-73.89183,40.77488
223,Queens,0,-73.89034,40.77324
223,Queens,0,-73.88945,40.77353
223,Queens,0,-73.88873,40.76892
223,Queens,0,-73.88771,40.76684
223,Queens,0,-73.89089,40.76586
223,Queens,0,-73.8935,40.76595
223,Queens,0,-73.91759,40.7699
223,Queens,0,-73.92398,40.77462
223,Queens,0,-73.92303,40.77538
223,Queens,0,-73.92376,40.77655
223,Queens,0,-73.91797,40.78126
223,Queens,0,-73.91996,40.78264
223,Queens,0,-73.91717,40.78419
223,Queens,0,-73.91683,40.78519
223,Queens,0,-73.9126,40.78938
223,Queens,0,-73.90986,40.79095
224,Manhattan,0,-73.9785,40.73679
224,Manhattan,0,-73.97444,40.73532
224,Manhattan,0,-73.97341,40.73128
224,Manhattan,0,-73.97152,40.72935
224,Manhattan,0,-73.97163,40.72663
224,Manhattan,0,-73.98256,40.73135
224,Manhattan,0,-73.9785,40.73679
225,Brooklyn,0,-73.91805,40.68721
225,Brooklyn,0,-73.9163,40.67858
225,Brooklyn,0,-73.92184,40.67895
225,Brooklyn,0,-73.92281,40.68341
225,Brooklyn,0,-73.93501,40.68276
225,Brooklyn,0,-73.93435,40.67956
225,Brooklyn,0,-73.94033,40.67989
225,Brooklyn,0,-73.94395,40.69822
225,Brooklyn,0,-73.93818,40.69864
225,Brooklyn,0,-73.91805,40.68721
226,Queens,0,-73.90944,40.75076
226,Queens,0,-73.91016,40.7485
226,Queens,0,-73.91164,40.74868
226,Queens,0,-73.91188,40.74822
226,Queens,0,-73.91245,40.74592
226,Queens,0,-73.91125,40.74578
226,Queens,0,-73.91194,40.74238
226,Queens,0,-73.91379,40.74251
226,Queens,0,-73.91443,40.74053
226,Queens,0,-73.91567,40.74078
226,Queens,0,-73.91718,40.7369
226,Queens,0,-73.91652,40.73676
226,Queens,0,-73.9169,40.73544
226,Queens,0,-73.91759,40.73524
226,Queens,0,-73.91904,40.73201
226,Queens,0,-73.91734,40.73138
226,Queens,0,-73.91797,40.7285
226,Queens,0,-73.91507,40.72797
226,Queens,0,-73.91505,40.7286
226,Queens,0,-73.91205,40.72851
226,Queens,0,-73.91175,40.72991
226,Queens,0,-73.90712,40.72742
226,Queens,0,-73.91257,40.72324
226,Queens,0,-73.91385,40.7229
226,Queens,0,-73.91132,40.71962
226,Queens,0,-73.92233,40.71659
226,Queens,0,-73.92394,40.71904
226,Queens,0,-73.92424,40.72143
226,Queens,0,-73.92515,40.72234
226,Queens,0,-73.92442,40.72359
226,Queens,0,-73.92037,40.72368
226,Queens,0,-73.9249,40.72451
226,Queens,0,-73.92923,40.72826
226,Queens,0,-73.93453,40.7291
226,Queens,0,-73.93804,40.73051
226,Queens,0,-73.94162,40.73584
226,Queens,0,-73.94594,40.73751
226,Queens,0,-73.94141,40.7393
226,Queens,0,-73.9387,40.73814
226,Queens,0,-73.93726,40.74518
226,Queens,0,-73.9442,40.74288
226,Queens,0,-73.94401,40.74364
226,Queens,0,-73.94033,40.74541
226,Queens,0,-73.93664,40.7482
226,Queens,0,-73.9374,40.74892
226,Queens,0,-73.93383,40.7516
226,Queens,0,-73.92596,40.7521
226,Queens,0,-73.91763,40.75386
226,Queens,0,-73.91547,40.75379
226,Queens,0,-73.91035,40.75275
226,Queens,0,-73.90944,40.75076
227,Brooklyn,0,-73.98906,40.64412
227,Brooklyn,0,-73.99551,40.63981
227,Brooklyn,0,-73.99918,40.64203
227,Brooklyn,0,-74.00736,40.63416
227,Brooklyn,0,-74.00556,40.63308
227,Brooklyn,0,-74.01,40.63011
227,Brooklyn,0,-74.01602,40.63332
227,Brooklyn,0,-74.01684,40.63536
227,Brooklyn,0,-74.01396,40.63815
227,Brooklyn,0,-74.01617,40.63948
227,Brooklyn,0,-74.00214,40.65296
227,Brooklyn,0,-73.99779,40.65029
227,Brooklyn,0,-73.99831,40.64974
227,Brooklyn,0,-73.98906,40.64412
228,Brooklyn,0,-73.99862,40.67183
228,Brooklyn,0,-73.9949,40.66679
228,Brooklyn,0,-73.99693,40.66437
228,Brooklyn,0,-73.99064,40.66058
228,Brooklyn,0,-73.98872,40.6624
